hidden_size,activation,num_iterations,run,forward_mse,inverse_mse,roundtrip_mse,final_loss,runtime_seconds
1,tanhshrink,1,1,0.15850703418254852,0.0030326079577207565,8.430190086364746,0.160715835634619,3.1573617458343506
1,tanhshrink,1,2,0.15250667929649353,0.0030772469472140074,4.558857440948486,0.16330889612436295,3.2254955768585205
1,tanhshrink,1,3,0.1676437109708786,0.0027177436277270317,25.930517196655273,0.16117920214310288,3.5506958961486816
1,tanhshrink,3,1,0.1855372190475464,0.10909857600927353,1.9588323831558228,1.393228504806757,4.476271152496338
1,tanhshrink,3,2,0.3257189095020294,0.2503398656845093,2.400692939758301,2.188696701079607,4.4302051067352295
1,tanhshrink,3,3,0.2576780915260315,0.15107986330986023,1.1726042032241821,1.7536246813833714,4.631517648696899
1,tanhshrink,5,1,0.8572003841400146,0.6336219906806946,3.1916887760162354,11.482665061950684,5.620954513549805
1,tanhshrink,5,2,0.5303871035575867,0.26997533440589905,95.36908721923828,12.225797802209854,5.739290714263916
1,tanhshrink,5,3,0.8504347801208496,0.41171887516975403,2.230832099914551,13.326716512441635,5.6183857917785645
1,tanhshrink,7,1,1.0083204507827759,0.7843172550201416,33.84103775024414,27.978960931301117,7.120659351348877
1,tanhshrink,7,2,0.4892374575138092,0.3129395544528961,2.6767070293426514,11.608005613088608,6.955434799194336
1,tanhshrink,7,3,0.6258374452590942,0.2922654449939728,2.072071075439453,15.790229707956314,6.945151090621948
1,tanhshrink,9,1,1.0036371946334839,0.9448687434196472,1.911651611328125,44.25598692893982,8.198139190673828
1,tanhshrink,9,2,1.837070107460022,1.1245579719543457,31.7213077545166,59.49182116985321,8.023031234741211
1,tanhshrink,9,3,1.868563175201416,1.0447213649749756,31.391372680664062,56.51191258430481,8.11033034324646
1,tanhshrink,11,1,2.6497654914855957,1.3023847341537476,5.741697788238525,122.92350578308105,9.800889730453491
1,tanhshrink,11,2,1.168522596359253,0.9071349501609802,2.8047034740448,78.84663558006287,9.212300539016724
1,tanhshrink,11,3,2.9771413803100586,1.4029446840286255,405.9676208496094,164.92849922180176,9.25697636604309
1,tanh,1,1,0.17483936250209808,0.003271580906584859,1.9326251745224,0.1619047629646957,3.302741527557373
1,tanh,1,2,0.1739095002412796,0.003018667921423912,28.359853744506836,0.16232839855365455,3.2127184867858887
1,tanh,1,3,0.1668536216020584,0.0048720743507146835,19.559457778930664,0.1650574365630746,3.1764864921569824
1,tanh,3,1,0.48119568824768066,0.3446013927459717,1.4393330812454224,6.787489861249924,4.609274387359619
1,tanh,3,2,0.5783481001853943,0.2487320899963379,0.9257100224494934,7.119772508740425,4.682184457778931
1,tanh,3,3,0.3997149169445038,0.2676072120666504,4.192208766937256,6.529634445905685,4.425340890884399
1,tanh,5,1,0.8310173153877258,0.7545072436332703,1.895245909690857,28.071344673633575,5.760014057159424
1,tanh,5,2,0.5624613761901855,0.21171210706233978,0.8269801735877991,23.27458393573761,5.632921457290649
1,tanh,5,3,0.5892243385314941,0.1956058293581009,1.1784566640853882,20.16311126947403,5.893323659896851
1,tanh,7,1,0.7195384502410889,0.6000553369522095,1.4777822494506836,44.197420597076416,7.172084331512451
1,tanh,7,2,0.6931288242340088,0.45607638359069824,1.3993176221847534,43.219783306121826,6.722400188446045
1,tanh,7,3,0.8418328166007996,0.6617713570594788,1.481884479522705,45.604290306568146,6.593212842941284
1,tanh,9,1,1.0389035940170288,0.3572556972503662,2.2295286655426025,119.75462627410889,8.125765562057495
1,tanh,9,2,1.0095481872558594,1.0381865501403809,1.0520946979522705,75.53513133525848,7.596232652664185
1,tanh,9,3,0.8973564505577087,0.8298680186271667,1.6406813859939575,75.25997734069824,7.828422784805298
1,tanh,11,1,1.0624333620071411,0.7798795104026794,1.0653413534164429,110.01894640922546,8.862384796142578
1,tanh,11,2,1.06393563747406,0.7370361685752869,2.0696616172790527,104.9981849193573,8.746551275253296
1,tanh,11,3,0.9959969520568848,0.834256649017334,1.0699338912963867,110.26843500137329,9.008553266525269
