hidden_size,activation,num_iterations,run,forward_mse,inverse_mse,roundtrip_mse,final_loss,runtime_seconds
1,tanhshrink,1,1,0.15561741590499878,0.004286764655262232,0.9295760989189148,0.15714063541963696,3.057630777359009
1,tanhshrink,1,2,0.1509757786989212,0.0032700730953365564,6.768036365509033,0.160632090177387,3.0425264835357666
1,tanhshrink,1,3,0.1694134622812271,0.0025554350577294827,7.835737705230713,0.15740965423174202,3.0632450580596924
1,tanhshrink,2,1,0.1949244737625122,0.06799127906560898,2.704867124557495,0.6611147914081812,3.636333465576172
1,tanhshrink,2,2,0.1744731068611145,0.061509501188993454,0.43292927742004395,0.580627404153347,3.6141271591186523
1,tanhshrink,2,3,0.16795367002487183,0.06755568832159042,0.4548972547054291,0.6311502018943429,3.6219024658203125
1,tanhshrink,3,1,0.4532416760921478,0.30930930376052856,24.018922805786133,2.327291611582041,4.238064527511597
1,tanhshrink,3,2,0.25721481442451477,0.18302364647388458,1.1454418897628784,1.975841362029314,4.2418928146362305
1,tanhshrink,3,3,0.29737982153892517,0.2105877548456192,6.408300399780273,2.0030165500938892,4.235742092132568
1,tanhshrink,4,1,1.5593830347061157,0.5625866055488586,2.9880688190460205,29.272910475730896,4.84749698638916
1,tanhshrink,4,2,0.2869173586368561,0.26625996828079224,2.3133106231689453,3.0836500972509384,5.013604402542114
1,tanhshrink,4,3,0.23332250118255615,0.20262350142002106,3.2404327392578125,3.0513324290513992,4.911626815795898
1,tanhshrink,5,1,0.5475457310676575,0.21356193721294403,2.0175392627716064,7.929145574569702,5.480690240859985
1,tanhshrink,5,2,0.4432642459869385,0.2117362767457962,2.5271408557891846,5.9338922798633575,5.476213455200195
1,tanhshrink,5,3,0.7846891283988953,0.6346871852874756,1.6189020872116089,9.869283258914948,5.4953882694244385
1,tanh,1,1,0.15614964067935944,0.003131427802145481,8.150184631347656,0.16340021463111043,3.002556800842285
1,tanh,1,2,0.17043910920619965,0.004447827581316233,5.235696792602539,0.16193183953873813,2.968761444091797
1,tanh,1,3,0.16853298246860504,0.003470524912700057,0.745021402835846,0.16052230168133974,2.963068723678589
1,tanh,2,1,0.2498878687620163,0.05957091972231865,0.7214168906211853,2.2093475684523582,3.6060731410980225
1,tanh,2,2,0.3900780975818634,0.15254859626293182,0.690692663192749,3.1461788415908813,3.611753463745117
