hidden_size,activation,num_iterations,run,forward_mse,inverse_mse,roundtrip_mse,final_loss,runtime_seconds
1,tanhshrink,1,1,0.15185675024986267,0.004022552631795406,24.81077003479004,0.15818226407282054,3.025573968887329
1,tanhshrink,1,2,0.1713915914297104,0.002931171329692006,93.27945709228516,0.16621539881452918,2.991875648498535
1,tanhshrink,1,3,0.18099766969680786,0.0030195291619747877,8.522709846496582,0.16318436013534665,3.0065999031066895
1,tanhshrink,2,1,0.151875838637352,0.05429304763674736,0.5658857822418213,0.634151834063232,3.702410936355591
1,tanhshrink,2,2,0.20400197803974152,0.05739676579833031,1.8337005376815796,0.6556139402091503,3.712919235229492
1,tanhshrink,2,3,0.21373726427555084,0.0726117268204689,2.3952910900115967,0.6123895663768053,3.7195498943328857
1,tanhshrink,3,1,0.18430739641189575,0.11334004998207092,2.3248445987701416,1.4249817691743374,4.323141574859619
1,tanhshrink,3,2,0.22794567048549652,0.1370331346988678,1.2693302631378174,1.620056364685297,4.3269362449646
1,tanhshrink,3,3,0.3526696264743805,0.24240416288375854,0.919884979724884,2.041593175381422,4.325397491455078
1,tanhshrink,4,1,0.5158652663230896,0.442577987909317,2.3849265575408936,4.739668250083923,4.898534774780273
1,tanhshrink,4,2,0.4368726909160614,0.3929888904094696,4.592214107513428,4.5471196398139,4.877148389816284
1,tanhshrink,4,3,0.6128706336021423,0.4317028522491455,2.5730865001678467,6.069396615028381,4.9182024002075195
1,tanhshrink,5,1,0.9502954483032227,0.6067458987236023,33.34579086303711,15.96533888578415,5.548503637313843
1,tanhshrink,5,2,0.7451834678649902,0.6552596688270569,3.4222657680511475,8.660318717360497,5.56038498878479
1,tanhshrink,5,3,0.5397660136222839,0.3033891022205353,2.4276225566864014,7.474610596895218,5.619163990020752
1,tanh,1,1,0.16112463176250458,0.0050720227882266045,4.838570594787598,0.16350530460476875,3.027965545654297
1,tanh,1,2,0.1578112244606018,0.0037575631868094206,3.1732184886932373,0.16248605959117413,3.0400755405426025
1,tanh,1,3,0.15450970828533173,0.003236525459215045,0.7566230297088623,0.16152950306423008,3.149763584136963
1,tanh,2,1,0.2722140848636627,0.06820748746395111,0.7256516814231873,2.2650074623525143,3.9229884147644043
1,tanh,2,2,0.3668380081653595,0.1480226069688797,1.1066433191299438,5.784763470292091,3.632406234741211
1,tanh,2,3,0.32030197978019714,0.06953036040067673,0.6329775452613831,2.3797500133514404,3.6740000247955322
1,tanh,3,1,0.5498431921005249,0.6650931239128113,2.593259572982788,7.230307161808014,4.2364654541015625
1,tanh,3,2,0.4577482044696808,0.16240088641643524,1.0371023416519165,6.571309819817543,4.160683631896973
1,tanh,3,3,0.35755667090415955,0.0977456271648407,1.1042379140853882,5.92795629799366,4.162041425704956
1,tanh,4,1,0.5809294581413269,0.1468510627746582,1.5085703134536743,12.659465312957764,4.770531177520752
1,tanh,4,2,0.502116858959198,0.25826510787010193,0.8782970309257507,11.649044036865234,4.802090883255005
1,tanh,4,3,0.4802081882953644,0.27146756649017334,1.4800554513931274,13.452199161052704,4.753655433654785
1,tanh,5,1,0.37002208828926086,0.19900178909301758,2.2364261150360107,18.277731031179428,5.2761571407318115
1,tanh,5,2,0.6984415650367737,0.5253434777259827,1.5819449424743652,23.62349581718445,5.244616270065308
1,tanh,5,3,0.5460997223854065,0.2979024350643158,1.0500593185424805,22.839068710803986,5.254195690155029
1,relu,1,1,0.1569439023733139,0.0039804307743906975,68.78984832763672,0.1579623429570347,2.940755844116211
1,relu,1,2,0.15316562354564667,0.003136099549010396,3.3210017681121826,0.16229978296905756,2.9512526988983154
1,relu,1,3,0.15567229688167572,0.003835326060652733,19.896753311157227,0.16024487605318427,2.9441115856170654
1,relu,2,1,0.30264538526535034,0.064457468688488,2.6341636180877686,2.6875993758440018,3.5987491607666016
1,relu,2,2,0.19800780713558197,0.010385236702859402,1.069780707359314,3.342861145734787,3.6525826454162598
1,relu,2,3,0.18137593567371368,0.009567643515765667,0.8678534626960754,1.881743684411049,3.599118709564209
1,relu,3,1,0.4763149917125702,0.06715984642505646,3.8641388416290283,9.436560541391373,4.203018426895142
1,relu,3,2,0.1396230310201645,0.012383006513118744,6.539759159088135,5.156437866389751,4.206649303436279
1,relu,3,3,0.8024003505706787,0.4903033971786499,2.16664981842041,8.252698361873627,4.209155797958374
1,relu,4,1,1.7097011804580688,0.47272050380706787,6.0642242431640625,20.69073736667633,4.758119106292725
1,relu,4,2,0.5706771612167358,0.4446072280406952,15.685090065002441,19.992936372756958,4.757761716842651
1,relu,4,3,1.0289920568466187,0.3763735294342041,15.644888877868652,16.03370687365532,4.746229648590088
1,relu,5,1,1.6026415824890137,0.7038130164146423,1.6952940225601196,42.34281325340271,5.292767763137817
1,relu,5,2,1.3701366186141968,0.48621833324432373,2.271193265914917,23.065093874931335,5.309207201004028
1,relu,5,3,0.9334948658943176,0.5311112999916077,1.3678150177001953,23.74509972333908,5.466649770736694
1,leaky_relu,1,1,0.16542871296405792,0.002803654409945011,13.311787605285645,0.16158435912802815,3.2723512649536133
1,leaky_relu,1,2,0.17153523862361908,0.003024783916771412,5.859493255615234,0.16065453551709652,3.2497990131378174
1,leaky_relu,1,3,0.16060830652713776,0.0035400260239839554,5.0777506828308105,0.16447894973680377,3.276078701019287
1,leaky_relu,2,1,0.49406206607818604,0.2807011604309082,0.8699925541877747,2.554517589509487,3.872415781021118
1,leaky_relu,2,2,0.15898829698562622,0.01786041259765625,1.3742986917495728,1.5512697286903858,3.7634265422821045
1,leaky_relu,2,3,0.6450831890106201,0.40641990303993225,2.8187475204467773,2.5311542749404907,3.7276930809020996
1,leaky_relu,3,1,0.15293361246585846,0.015190442092716694,125.71509552001953,2.5960189551115036,4.295044422149658
1,leaky_relu,3,2,0.15944306552410126,0.014074415899813175,158.3836212158203,2.522372283041477,4.315957307815552
1,leaky_relu,3,3,0.8487429618835449,0.4815385639667511,8.708133697509766,7.302459239959717,4.294420003890991
1,leaky_relu,4,1,0.16912996768951416,0.01651039533317089,16.041358947753906,7.673350349068642,4.852253675460815
1,leaky_relu,4,2,0.17360027134418488,0.011531829833984375,11.248896598815918,7.681986287236214,4.850275754928589
1,leaky_relu,4,3,1.3814772367477417,0.6215617060661316,2.6825082302093506,13.769900977611542,4.759357690811157
1,leaky_relu,5,1,0.5340673923492432,0.5029721856117249,7.18472146987915,17.381602197885513,5.254910230636597
1,leaky_relu,5,2,0.14942479133605957,0.013201897032558918,289.7036437988281,8.392139256000519,5.26467752456665
1,leaky_relu,5,3,0.16778825223445892,0.015979161486029625,18.132993698120117,11.073499888181686,5.256854295730591
1,sigmoid,1,1,0.15498360991477966,0.003332432359457016,4.083618640899658,0.16171204345300794,2.9890520572662354
1,sigmoid,1,2,0.17020739614963531,0.0033260395284742117,3.4541175365448,0.15943770622834563,2.9813456535339355
1,sigmoid,1,3,0.17610345780849457,0.0069573852233588696,2.589289903640747,0.1685785953886807,2.973544120788574
1,sigmoid,2,1,0.43732309341430664,0.24062399566173553,0.5699531435966492,4.63404244184494,3.6164324283599854
1,sigmoid,2,2,0.3028145134449005,0.04806140437722206,0.7825615406036377,3.0912202447652817,3.624295711517334
1,sigmoid,2,3,0.3516298830509186,0.07060442864894867,0.5525798201560974,3.190019354224205,3.6376383304595947
1,sigmoid,3,1,0.6485879421234131,0.49992629885673523,1.0357366800308228,9.32303038239479,4.189466238021851
1,sigmoid,3,2,0.6209648251533508,0.46230635046958923,1.1945116519927979,9.455684080719948,4.195215940475464
1,sigmoid,3,3,0.6951169967651367,0.49840041995048523,1.0874272584915161,9.837493792176247,4.19848895072937
