hidden_size,activation,num_iterations,run,forward_mse,inverse_mse,roundtrip_mse,final_loss,runtime_seconds
1,tanhshrink,1,1,0.18247956037521362,0.0036854585632681847,19.970924377441406,0.1619907864369452,3.211956739425659
1,tanhshrink,1,2,0.1755652278661728,0.010460197925567627,1.047674298286438,0.17504347441717982,3.2021596431732178
1,tanhshrink,1,3,0.15289483964443207,0.0028480978216975927,5.045567035675049,0.15749884792603552,3.194188356399536
1,tanhshrink,3,1,0.3138571083545685,0.22571665048599243,37.82573318481445,1.8690413497388363,4.578297138214111
1,tanhshrink,3,2,0.19357724487781525,0.13041935861110687,6.373935699462891,1.4817643389105797,4.651792049407959
1,tanhshrink,3,3,0.3083701729774475,0.20274071395397186,8.26956844329834,2.7019354328513145,4.6506507396698
1,tanhshrink,5,1,0.6814163327217102,0.346907377243042,1.7381633520126343,9.975113213062286,5.874324560165405
1,tanhshrink,5,2,0.6903085112571716,0.8368205428123474,1.3246771097183228,16.52799478173256,5.85714054107666
1,tanhshrink,5,3,0.5661665797233582,0.3624797761440277,3.2072055339813232,8.124654814600945,5.859631776809692
1,tanhshrink,7,1,0.8849036693572998,0.6686385273933411,2.808560609817505,26.56015717983246,7.048952102661133
1,tanhshrink,7,2,0.9799186587333679,0.7948165535926819,1.631357192993164,32.77690666913986,7.071452617645264
1,tanhshrink,7,3,0.6920817494392395,0.24452845752239227,2.4496419429779053,17.405495584011078,7.105927467346191
1,tanhshrink,9,1,1.8839373588562012,1.3159431219100952,23.190317153930664,58.50081932544708,8.231106758117676
1,tanhshrink,9,2,2.1340243816375732,0.9976072907447815,63.57115173339844,88.13824129104614,8.252105474472046
1,tanhshrink,9,3,1.1793856620788574,0.40923547744750977,0.9232739806175232,60.27788710594177,8.230321168899536
1,tanhshrink,11,1,2.740091562271118,1.242695927619934,2.950230836868286,204.43735122680664,9.365939855575562
1,tanhshrink,11,2,1.0787851810455322,0.724794864654541,2.2756125926971436,64.22278547286987,9.34781265258789
1,tanhshrink,11,3,1.5710409879684448,1.3326818943023682,2.607651472091675,87.58686947822571,9.370116710662842
1,tanh,1,1,0.1626036912202835,0.003192796604707837,4.827094554901123,0.1647984948940575,3.238720417022705
1,tanh,1,2,0.16569024324417114,0.003928076010197401,1.0791078805923462,0.1582723706960678,3.2500107288360596
1,tanh,1,3,0.1607608050107956,0.003394954139366746,2.1305201053619385,0.16034704120829701,3.241800546646118
1,tanh,3,1,0.3637359142303467,0.13195763528347015,1.2594585418701172,6.03540800511837,4.525538682937622
1,tanh,3,2,0.3065752685070038,0.11641556024551392,1.2483034133911133,5.80110889673233,4.530475854873657
1,tanh,3,3,0.5067450404167175,0.22231779992580414,0.7566035389900208,6.538029193878174,4.5274553298950195
1,tanh,5,1,1.135473370552063,0.6257393956184387,1.8294497728347778,42.6561803817749,5.5859339237213135
1,tanh,5,2,0.6437198519706726,0.26614251732826233,1.3397026062011719,21.018398076295853,5.556434631347656
1,tanh,5,3,0.7427220940589905,0.3528576195240021,1.3455339670181274,24.932528793811798,5.54787278175354
1,tanh,7,1,1.2627017498016357,0.5257514119148254,2.2733142375946045,78.1394419670105,6.6529645919799805
1,tanh,7,2,0.37685251235961914,0.3219856917858124,1.481549859046936,38.36203747987747,6.70915961265564
1,tanh,7,3,0.7079861164093018,0.5698190331459045,1.2771270275115967,44.75164783000946,6.648294925689697
1,tanh,9,1,0.8678503632545471,0.7732229232788086,0.9743531346321106,69.24663197994232,7.679848909378052
1,tanh,9,2,1.1443008184432983,0.7722256183624268,3.6443488597869873,122.6515884399414,7.689035892486572
1,tanh,9,3,0.722007691860199,0.4684576094150543,3.554544448852539,80.67394268512726,7.693984031677246
1,tanh,11,1,1.061434268951416,0.9232073426246643,1.1895873546600342,114.175372838974,8.735557079315186
1,tanh,11,2,1.2787989377975464,0.5690178871154785,6.457663059234619,180.3491072654724,8.77603530883789
1,tanh,11,3,1.7270835638046265,1.4573720693588257,4.8688836097717285,167.71186351776123,8.682259559631348
1,relu,1,1,0.15552808344364166,0.0037978084292262793,3.3257687091827393,0.16114873415790498,3.09956693649292
1,relu,1,2,0.15987513959407806,0.004274776671081781,2.5440075397491455,0.162484560161829,3.1565439701080322
1,relu,1,3,0.17292405664920807,0.003791379975154996,12.903325080871582,0.16014163452200592,3.138608932495117
1,relu,3,1,0.6148274540901184,0.42200303077697754,0.7644637227058411,7.0427190363407135,4.390292167663574
1,relu,3,2,0.4797724187374115,0.26956021785736084,3.620649576187134,7.112062364816666,4.4351677894592285
1,relu,3,3,1.0817441940307617,0.7874293923377991,1.3680921792984009,8.41766083240509,4.386886358261108
1,relu,5,1,1.1708427667617798,0.7864934802055359,2.401474714279175,23.93156725168228,5.505059719085693
1,relu,5,2,0.1346413493156433,0.01069119293242693,3.615164041519165,15.304502218961716,5.502745628356934
1,relu,5,3,1.260127305984497,0.5065837502479553,1.6818543672561646,22.678733110427856,5.517557382583618
1,relu,7,1,0.8650906085968018,0.949780285358429,1.4912208318710327,40.14642417430878,6.607561349868774
1,relu,7,2,1.6274704933166504,0.9767630696296692,1.722597599029541,48.269399881362915,6.59071946144104
1,relu,7,3,1.58534574508667,0.6584665179252625,1.8059464693069458,51.70668649673462,6.752825736999512
1,relu,9,1,1.48178231716156,0.5126506090164185,4.76956844329834,68.3743280172348,7.749279260635376
1,relu,9,2,1.474429726600647,0.9753214716911316,1.523870825767517,79.64480483531952,7.702541351318359
1,relu,9,3,1.4973329305648804,0.5129778981208801,1.9869273900985718,66.09153294563293,7.666388273239136
1,relu,11,1,1.2858744859695435,0.5334364771842957,2.232909679412842,104.02016639709473,8.800607204437256
1,relu,11,2,2.021050214767456,0.8974512219429016,4.908200263977051,195.17232036590576,8.940132856369019
1,relu,11,3,1.5548558235168457,0.46811771392822266,1.7721956968307495,130.84950423240662,8.973849296569824
1,leaky_relu,1,1,0.15006192028522491,0.0033931557554751635,9.8196439743042,0.15502147539518774,3.248023748397827
1,leaky_relu,1,2,0.17358864843845367,0.00426196213811636,1.6773099899291992,0.16262662271037698,3.1358132362365723
1,leaky_relu,1,3,0.16312402486801147,0.0030535391997545958,4.071814060211182,0.15932539803907275,3.183629035949707
1,leaky_relu,3,1,0.1935795545578003,0.028985626995563507,36.439754486083984,3.1592481285333633,4.4478466510772705
1,leaky_relu,3,2,0.5714054703712463,0.27759113907814026,4.287411689758301,6.3677134066820145,4.51535964012146
1,leaky_relu,3,3,0.16391032934188843,0.011088158003985882,181.97174072265625,2.6108231469988823,4.486189126968384
1,leaky_relu,5,1,1.105715274810791,0.5098894238471985,2.925355911254883,21.500369489192963,5.637937784194946
1,leaky_relu,5,2,0.9777805805206299,0.43271398544311523,5.593665599822998,25.77970153093338,5.64448094367981
1,leaky_relu,5,3,0.7172245383262634,0.5147624611854553,1.2502955198287964,22.06969305872917,5.561745643615723
1,leaky_relu,7,1,1.405105471611023,0.5282627940177917,1.8780617713928223,42.60338819026947,6.531468629837036
1,leaky_relu,7,2,1.7063632011413574,0.5187744498252869,2.3255274295806885,42.74120455980301,6.514342308044434
1,leaky_relu,7,3,0.6488270163536072,0.4936111867427826,3.1469218730926514,38.5203663110733,6.5237977504730225
1,leaky_relu,9,1,0.9224995970726013,0.8261720538139343,6.1693878173828125,47.62091529369354,7.5827107429504395
1,leaky_relu,9,2,1.1503032445907593,0.6370079517364502,1.5080655813217163,70.076789021492,7.618147611618042
1,leaky_relu,9,3,1.6585602760314941,0.5780486464500427,2.127840518951416,73.98854804039001,7.610684633255005
1,leaky_relu,11,1,1.0853970050811768,0.6400003433227539,1.29631769657135,109.06819295883179,8.740499019622803
1,leaky_relu,11,2,0.6343790888786316,0.49299803376197815,35.60060501098633,74.27479445934296,8.77329158782959
1,leaky_relu,11,3,1.0714956521987915,0.8425032496452332,1.6066814661026,113.00865626335144,8.753365516662598
1,sigmoid,1,1,0.1602184921503067,0.006291769444942474,2.5498270988464355,0.16350073995999992,3.1254143714904785
1,sigmoid,1,2,0.15342861413955688,0.0025214366614818573,1.6033214330673218,0.16384796798229218,3.124760150909424
1,sigmoid,1,3,0.15442761778831482,0.0027330145239830017,1.1309621334075928,0.16960713360458612,3.2173235416412354
1,sigmoid,3,1,0.6693478226661682,0.4670840799808502,0.9681732058525085,9.58525538444519,4.388904809951782
1,sigmoid,3,2,0.4982067048549652,0.3665471076965332,0.6511123776435852,9.29340797662735,4.317211627960205
1,sigmoid,3,3,0.5366992950439453,0.29971086978912354,1.439430832862854,9.573453351855278,4.323900461196899
1,sigmoid,5,1,0.8849514126777649,0.6590302586555481,1.0546587705612183,30.57392328977585,5.4332435131073
1,sigmoid,5,2,0.8091170191764832,0.5667988657951355,0.9917020797729492,28.67094248533249,5.433197259902954
1,sigmoid,5,3,0.8626506924629211,0.6596795916557312,1.174708366394043,29.286392629146576,5.499126672744751
1,sigmoid,7,1,1.1103969812393188,0.8332023620605469,1.2469587326049805,60.62387418746948,6.577765703201294
1,sigmoid,7,2,1.0764358043670654,0.8565049767494202,1.236396312713623,62.58941888809204,6.566845893859863
1,sigmoid,7,3,1.0147298574447632,0.7382344603538513,1.105208396911621,57.426766753196716,6.566269874572754
1,sigmoid,9,1,0.9812909960746765,1.0984992980957031,1.1078964471817017,98.65515637397766,7.628345966339111
1,sigmoid,9,2,1.3354097604751587,1.0078773498535156,1.534331202507019,106.75801873207092,7.595963716506958
1,sigmoid,9,3,1.2459913492202759,0.9068983197212219,1.3376579284667969,105.33757948875427,7.618408441543579
1,sigmoid,11,1,1.265122413635254,1.1661063432693481,1.2513432502746582,150.90698623657227,8.666388511657715
1,sigmoid,11,2,1.0616718530654907,1.2383434772491455,1.1108793020248413,151.01143264770508,8.65777063369751
1,sigmoid,11,3,3.2484664916992188,1.342612624168396,3.272089958190918,208.40717601776123,8.66490912437439
3,tanhshrink,1,1,0.15511435270309448,0.003792540403082967,9.574084281921387,0.1623440005350858,3.1185195446014404
3,tanhshrink,1,2,0.17433971166610718,0.003980372101068497,22.230566024780273,0.15990112978033721,3.1112406253814697
3,tanhshrink,1,3,0.16347059607505798,0.0028259558603167534,68.36917877197266,0.16075147548690438,3.1109375953674316
3,tanhshrink,3,1,0.1496562957763672,0.11183419078588486,6.841150283813477,1.1862263903021812,4.498106002807617
3,tanhshrink,3,2,0.05835143104195595,0.1272682100534439,13718.3916015625,3.574621371924877,4.493378162384033
3,tanhshrink,3,3,0.1595691591501236,0.08811100572347641,63.7426872253418,1.276282574981451,4.4901487827301025
3,tanhshrink,5,1,0.33474278450012207,0.31583309173583984,13853.65625,12.146152764558792,5.6986377239227295
3,tanhshrink,5,2,0.5328065752983093,0.087366484105587,23.780508041381836,9.278132647275925,5.821855306625366
3,tanhshrink,5,3,0.4767618477344513,0.2095627635717392,3345188.0,10.411665886640549,5.849902868270874
3,tanhshrink,7,1,0.6997086405754089,0.6984502673149109,1.2462477684020996,29.059050858020782,7.168212652206421
3,tanhshrink,7,2,0.9278427958488464,1.083147406578064,25.175443649291992,28.43466204404831,7.000453948974609
3,tanhshrink,7,3,0.4447915256023407,0.23533232510089874,3.1550562381744385,9.310576677322388,6.918259143829346
3,tanhshrink,9,1,0.5052489638328552,0.15199096500873566,1.1349316835403442,22.75510334968567,8.367199897766113
3,tanhshrink,9,2,1.6215773820877075,1.1882742643356323,241.8002166748047,69.46390318870544,8.128372192382812
3,tanhshrink,9,3,1.6523538827896118,0.9233500957489014,2.7181899547576904,79.91828656196594,8.207653999328613
3,tanhshrink,11,1,0.7446593642234802,0.37100493907928467,0.8898887038230896,43.825433135032654,9.28219199180603
3,tanhshrink,11,2,0.5719298720359802,0.3211475610733032,1.6178258657455444,51.06424117088318,9.374778270721436
3,tanhshrink,11,3,0.5517586469650269,0.7151615023612976,0.9702516198158264,58.22388672828674,9.289446353912354
3,tanh,1,1,0.16937094926834106,0.004734016489237547,43.021854400634766,0.1627863198518753,3.193427801132202
3,tanh,1,2,0.14955686032772064,0.004010105971246958,6.806499481201172,0.16068817838095129,3.193821907043457
3,tanh,1,3,0.15322481095790863,0.0038637130055576563,92.7904052734375,0.1609236034564674,3.186342477798462
3,tanh,3,1,0.028404220938682556,0.172005757689476,3.261298894882202,4.882711872458458,4.489306926727295
3,tanh,3,2,0.0392439030110836,0.18355149030685425,4.565316677093506,5.781982660293579,4.4776389598846436
3,tanh,3,3,0.1452285200357437,0.09459667652845383,1.4106942415237427,5.287562534213066,4.491303443908691
3,tanh,5,1,0.7524948716163635,0.7262890934944153,2.585858106613159,33.52002191543579,5.61644983291626
3,tanh,5,2,0.24949300289154053,0.374896377325058,1.4892659187316895,17.158787697553635,5.611420154571533
3,tanh,5,3,0.2651097774505615,0.32003822922706604,1.7845498323440552,17.471565425395966,5.643577337265015
3,tanh,7,1,0.4655144214630127,0.1616823822259903,1.126676082611084,39.163384675979614,6.70322060585022
3,tanh,7,2,0.534048855304718,0.4080386161804199,1.208593487739563,42.69570505619049,6.636870622634888
3,tanh,7,3,0.4505796730518341,0.14484210312366486,1.3484147787094116,38.46447265148163,6.627901077270508
3,tanh,9,1,1.0310701131820679,0.44441476464271545,3.3247597217559814,110.23049473762512,7.718373537063599
3,tanh,9,2,0.6195361614227295,0.7748730182647705,1.0298341512680054,67.41682159900665,7.979699611663818
3,tanh,9,3,0.6238264441490173,0.4278843104839325,4.606645584106445,75.0588710308075,7.785868883132935
3,tanh,11,1,0.4395689070224762,0.6067725419998169,1.3433456420898438,90.16536235809326,8.94625210762024
3,tanh,11,2,1.0346890687942505,0.6642982959747314,5.175119876861572,140.57784581184387,8.768921136856079
3,tanh,11,3,0.7438161969184875,0.5518696904182434,1.3826783895492554,101.46941232681274,8.774897813796997
3,relu,1,1,0.16347867250442505,0.00569232227280736,51.5526237487793,0.16692158486694098,3.1411561965942383
3,relu,1,2,0.1631266325712204,0.002302110893651843,17.55998420715332,0.16723469644784927,3.1297950744628906
3,relu,1,3,0.16492889821529388,0.002653081901371479,29.581804275512695,0.16599348606541753,3.1369965076446533
3,relu,3,1,0.09484875202178955,0.030230417847633362,10.116093635559082,5.1582615822553635,4.419771671295166
3,relu,3,2,0.06702858954668045,0.046773478388786316,7.921623706817627,5.000536762177944,4.512890577316284
3,relu,3,3,0.0930672287940979,0.01196665782481432,0.9107109904289246,5.028571754693985,4.496464252471924
3,relu,5,1,0.8183832764625549,0.5514345765113831,1.7163524627685547,19.90932986140251,5.547415018081665
3,relu,5,2,0.018945973366498947,0.15121252834796906,3.528254747390747,14.795078575611115,5.4990761280059814
3,relu,5,3,0.3726431131362915,0.09671936184167862,13.0512056350708,33.08412802219391,5.5054357051849365
3,relu,7,1,0.6183390617370605,0.7284805774688721,34.43191146850586,71.31010329723358,6.60675048828125
3,relu,7,2,0.5746279358863831,0.5414572954177856,9.79336166381836,40.774468302726746,6.613104343414307
3,relu,7,3,0.32767823338508606,0.24217157065868378,15.857547760009766,37.358331084251404,6.60559868812561
3,relu,9,1,1.1541470289230347,0.5945753455162048,1.4463592767715454,74.53730797767639,7.75162410736084
3,relu,9,2,0.15634489059448242,0.06361108273267746,1.621949553489685,53.33576488494873,7.7147533893585205
3,relu,9,3,0.22884954512119293,0.2138109654188156,21.63256072998047,56.21624946594238,7.6477952003479
3,relu,11,1,0.1687275916337967,0.11724197119474411,8.167370796203613,86.3106660246849,8.71666145324707
3,relu,11,2,0.9644815921783447,0.606261670589447,4.807876110076904,108.56703019142151,8.735480070114136
3,relu,11,3,1.5276784896850586,0.7455454468727112,32.403812408447266,114.97888135910034,8.731090307235718
3,leaky_relu,1,1,0.175114706158638,0.0031323961447924376,20.596040725708008,0.16175068402662873,3.0956602096557617
3,leaky_relu,1,2,0.17368726432323456,0.005096986424177885,59.33612060546875,0.1660990552045405,3.0999131202697754
3,leaky_relu,1,3,0.17628605663776398,0.0028107771649956703,28.252609252929688,0.15891098021529615,3.095174551010132
3,leaky_relu,3,1,0.13890747725963593,0.014884424395859241,7.156154155731201,2.06696093082428,4.390207767486572
3,leaky_relu,3,2,0.07233241200447083,0.045387253165245056,1516.6007080078125,2.1110310666263103,4.3592963218688965
3,leaky_relu,3,3,0.12142115831375122,0.06441422551870346,1202.9161376953125,4.242016553878784,4.363455057144165
3,leaky_relu,5,1,0.46595799922943115,0.3749537169933319,1.2741037607192993,17.534229665994644,5.427588224411011
3,leaky_relu,5,2,1.0206633806228638,0.6744559407234192,12.262818336486816,23.392023503780365,5.422239542007446
3,leaky_relu,5,3,0.14210177958011627,0.03169524669647217,6.948910236358643,4.769195966422558,5.456605434417725
3,leaky_relu,7,1,0.330668181180954,0.3481435775756836,5.569787979125977,31.675314009189606,6.634397029876709
3,leaky_relu,7,2,0.2735694348812103,0.5057172179222107,66.6839828491211,19.984676003456116,6.6216630935668945
3,leaky_relu,7,3,0.8825876116752625,0.33658191561698914,33.12599563598633,43.34318125247955,6.641866207122803
3,leaky_relu,9,1,0.42483437061309814,0.3660684823989868,0.9118375778198242,29.60155588388443,7.646969556808472
3,leaky_relu,9,2,1.0590416193008423,0.6143134236335754,1.5813511610031128,78.86433446407318,7.960805416107178
3,leaky_relu,9,3,0.6816498637199402,0.6571082472801208,51.053466796875,67.02681636810303,8.153159141540527
3,leaky_relu,11,1,0.7795164585113525,0.7496007084846497,3.936574697494507,102.22310972213745,9.137027502059937
3,leaky_relu,11,2,1.6612133979797363,0.7064507007598877,7.917148113250732,156.071350812912,8.912793636322021
3,leaky_relu,11,3,0.5334494113922119,0.3145507276058197,3.681182622909546,85.56183791160583,8.949505805969238
3,sigmoid,1,1,0.17067968845367432,0.002436897484585643,15.15066909790039,0.15867872931994498,3.2527201175689697
3,sigmoid,1,2,0.1562713086605072,0.003059477312490344,44.6356315612793,0.166460114531219,3.2574830055236816
3,sigmoid,1,3,0.3183009624481201,0.12086372822523117,38.669586181640625,0.3011077009141445,3.2529056072235107
3,sigmoid,3,1,0.27904197573661804,0.11494093388319016,2.4164485931396484,8.404801085591316,4.546767711639404
3,sigmoid,3,2,0.3904685974121094,0.2239295244216919,0.9449384212493896,8.890212938189507,4.5450439453125
3,sigmoid,3,3,0.31368598341941833,0.0625108927488327,0.781054675579071,8.316407039761543,4.5602357387542725
3,sigmoid,5,1,0.4546177387237549,0.2996957004070282,1.8250409364700317,29.100184977054596,5.6884825229644775
3,sigmoid,5,2,0.6674764156341553,0.5378841757774353,1.080725073814392,30.432478427886963,5.678459405899048
3,sigmoid,5,3,0.5490561723709106,0.2897155284881592,5.836757659912109,28.289474666118622,5.6875998973846436
3,sigmoid,7,1,0.5032560229301453,0.3842134177684784,0.6371704936027527,54.463218331336975,6.5534348487854
3,sigmoid,7,2,0.6686177253723145,0.5919108390808105,1.317440390586853,56.73813736438751,6.614995002746582
3,sigmoid,7,3,0.6419274210929871,0.4257103502750397,1.3057246208190918,57.12685143947601,6.747796535491943
